001,_,o,td,0,rai
001,_,o,td,0,rajanve
001,_,o,td,0,ristive
001,_,o,td,0,roh
001,_,o,td,0,ruo
001,_,o,td,0,rustuve
001,_,o,td,0,sa
001,_,o,td,0,sie
001,_,o,td,0,sisaanve
001,_,o,td,0,siveltimenve
001,_,o,td,0,suonenve
001,_,o,td,0,tah
001,_,o,td,0,tai
001,_,o,td,0,takapuorave
001,_,o,td,0,takave
001,_,o,td,0,tie
001,_,o,td,0,tuh
001,_,o,td,0,uhteenve
001,_,o,td,0,ulive
001,_,o,td,0,vaah
001,_,o,td,0,vaih
001,_,o,td,0,valistave
001,_,o,td,0,vastave
001,_,o,td,0,ve
001,_,o,td,0,verenve
001,_,o,td,0,vuo
001,_,o,td,0,vuorove
001,_,o,td,1,haa
001,_,o,td,1,huo
001,_,o,td,1,huu
001,_,o,td,1,ku
001,_,o,td,1,lah
001,_,o,td,1,lou
001,_,o,td,1,ru
001,_,o,td,1,saa
001,_,o,td,1,touh
001,_,o,tl,0,aal
001,_,o,tl,0,hiil
001,_,o,tl,0,huol
001,_,o,tl,0,kiel
001,_,o,tl,0,kiil
001,_,o,tl,0,kuul
001,_,o,tl,0,mal
001,_,o,tl,0,mel
001,_,o,tl,0,pel
001,_,o,tl,0,puol
001,_,o,tl,0,viil
001,_,o,tl,1,sisal
001,_,o,tn,0,an
001,_,o,tn,0,aseenkan
001,_,o,tn,0,asen
001,_,o,tn,0,asun
001,_,o,tn,0,avan
001,_,o,tn,0,avaruuslen
001,_,o,tn,0,charterlen
001,_,o,tn,0,elan
001,_,o,tn,0,ennakonkan
001,_,o,tn,0,eran
001,_,o,tn,0,haalen
001,_,o,tn,0,hallin
001,_,o,tn,0,hankikan
001,_,o,tn,0,havain
001,_,o,tn,0,heittoasen
001,_,o,tn,0,hen
001,_,o,tn,0,ilmalen
001,_,o,tn,0,in
001,_,o,tn,0,istun
001,_,o,tn,0,jalkikan
001,_,o,tn,0,johdan
001,_,o,tn,0,juon
001,_,o,tn,0,kaivan
001,_,o,tn,0,kan
001,_,o,tn,0,katsan
001,_,o,tn,0,kesan
001,_,o,tn,0,koelen
001,_,o,tn,0,komen
001,_,o,tn,0,koren
001,_,o,tn,0,koululen
001,_,o,tn,0,kukin
001,_,o,tn,0,kun
001,_,o,tn,0,kuulen
001,_,o,tn,0,laatikkoonkan
001,_,o,tn,0,lahokan
001,_,o,tn,0,lasken
001,_,o,tn,0,lausun
001,_,o,tn,0,len
001,_,o,tn,0,liikennelen
001,_,o,tn,0,liitolen
001,_,o,tn,0,liukulen
001,_,o,tn,0,luen
001,_,o,tn,0,luon
001,_,o,tn,0,luukkuunkan
001,_,o,tn,0,man
001,_,o,tn,0,mannerliikun
001,_,o,tn,0,matalalen
001,_,o,tn,0,matkalen
001,_,o,tn,0,mielenkiin
001,_,o,tn,0,mittarilen
001,_,o,tn,0,moottorilen
001,_,o,tn,0,muodostelmalen
001,_,o,tn,0,muun
001,_,o,tn,0,nautin
001,_,o,tn,0,olen
001,_,o,tn,0,pakkotautan
001,_,o,tn,0,palkin
001,_,o,tn,0,paluulen
001,_,o,tn,0,parveilulen
001,_,o,tn,0,perman
001,_,o,tn,0,pimen
001,_,o,tn,0,poimin
001,_,o,tn,0,poljen
001,_,o,tn,0,pommituslen
001,_,o,tn,0,postilen
001,_,o,tn,0,postinkan
001,_,o,tn,0,purjelen
001,_,o,tn,0,puun
001,_,o,tn,0,rastikan
001,_,o,tn,0,ravin
001,_,o,tn,0,reittilen
001,_,o,tn,0,ren
001,_,o,tn,0,rien
001,_,o,tn,0,saan
001,_,o,tn,0,sairaankuljetuslen
001,_,o,tn,0,selkalen
001,_,o,tn,0,seuraan
001,_,o,tn,0,siin
001,_,o,tn,0,soidinlen
001,_,o,tn,0,soitan
001,_,o,tn,0,sokkolen
001,_,o,tn,0,sovin
001,_,o,tn,0,sukkulalen
001,_,o,tn,0,suvan
001,_,o,tn,0,tahdenlen
001,_,o,tn,0,taitolen
001,_,o,tn,0,taksilen
001,_,o,tn,0,tervaskan
001,_,o,tn,0,tiedustelulen
001,_,o,tn,0,tilauslen
001,_,o,tn,0,toimin
001,_,o,tn,0,toisin
001,_,o,tn,0,tullinkan
001,_,o,tn,0,tun
001,_,o,tn,0,tuotan
001,_,o,tn,0,tutkin
001,_,o,tn,0,uksinlen
001,_,o,tn,0,ulilen
001,_,o,tn,0,uolen
001,_,o,tn,0,uskon
001,_,o,tn,0,uusin
001,_,o,tn,0,vaakalen
001,_,o,tn,0,varan
001,_,o,tn,0,veronkan
001,_,o,tn,0,verran
001,_,o,tn,1,aan
001,_,o,tn,1,kaan
001,_,o,tn,1,kautan
001,_,o,tn,1,keksin
001,_,o,tn,1,kun
001,_,o,tn,1,merkin
001,_,o,tn,1,mietin
001,_,o,tn,1,muon
001,_,o,tn,1,nautan
001,_,o,tn,1,perin
001,_,o,tn,1,purin
001,_,o,tn,1,puun
001,_,o,tn,1,run
001,_,o,tn,1,saan
001,_,o,tn,1,tuon
001,_,o,tn,1,vaan
001,_,o,tr,0,hier
001,_,o,tr,0,kaar
001,_,o,tr,0,ker
001,_,o,tr,0,kier
001,_,o,tr,0,liir
001,_,o,tr,0,mar
001,_,o,tr,0,mur
001,_,o,tr,0,piir
001,_,o,tr,0,saar
001,_,o,tr,0,siir
001,_,o,tr,0,sor
001,_,o,tr,0,uur
001,_,o,tr,0,ver
001,_,o,tt,0,aatelis
001,_,o,tt,0,akselis
001,_,o,tt,0,allegret
001,_,o,tt,0,antipas
001,_,o,tt,0,apartamen
001,_,o,tt,0,astias
001,_,o,tt,0,asujaimis
001,_,o,tt,0,au
001,_,o,tt,0,avustajis
001,_,o,tt,0,edustajis
001,_,o,tt,0,edustus
001,_,o,tt,0,es
001,_,o,tt,0,esperan
001,_,o,tt,0,fo
001,_,o,tt,0,hakemis
001,_,o,tt,0,hampais
001,_,o,tt,0,humalis
001,_,o,tt,0,?in
001,_,o,tt,0,irtaimis
001,_,o,tt,0,johtajis
001,_,o,tt,0,jois
001,_,o,tt,0,jous
001,_,o,tt,0,juus
001,_,o,tt,0,kalus
001,_,o,tt,0,kanavis
001,_,o,tt,0,kanervis
001,_,o,tt,0,kenraalis
001,_,o,tt,0,kes
001,_,o,tt,0,kirjaimis
001,_,o,tt,0,ko
001,_,o,tt,0,kojeis
001,_,o,tt,0,koos
001,_,o,tt,0,kors
001,_,o,tt,0,kos
001,_,o,tt,0,koskettimis
001,_,o,tt,0,kromosomis
001,_,o,tt,0,krup
001,_,o,tt,0,kuidus
001,_,o,tt,0,kuormas
001,_,o,tt,0,kurjalis
001,_,o,tt,0,laatikos
001,_,o,tt,0,lais
001,_,o,tt,0,laitteis
001,_,o,tt,0,lajis
001,_,o,tt,0,lasis
001,_,o,tt,0,laulajis
001,_,o,tt,0,len
001,_,o,tt,0,li
001,_,o,tt,0,lihaksis
001,_,o,tt,0,lois
001,_,o,tt,0,lokeros
001,_,o,tt,0,luis
001,_,o,tt,0,lukemis
001,_,o,tt,0,lukeneis
001,_,o,tt,0,lus
001,_,o,tt,0,luus
001,_,o,tt,0,maas
001,_,o,tt,0,mas
001,_,o,tt,0,mezzotin
001,_,o,tt,0,mittaris
001,_,o,tt,0,mo
001,_,o,tt,0,modera
001,_,o,tt,0,muis
001,_,o,tt,0,munkis
001,_,o,tt,0,murteis
001,_,o,tt,0,naapuris
001,_,o,tt,0,naapurus
001,_,o,tt,0,naisis
001,_,o,tt,0,neulasis
001,_,o,tt,0,nos
001,_,o,tt,0,ohjelmis
001,_,o,tt,0,oikeis
001,_,o,tt,0,ongelmis
001,_,o,tt,0,opettajis
001,_,o,tt,0,oppineis
001,_,o,tt,0,os
001,_,o,tt,0,osakkeis
001,_,o,tt,0,osoitteis
001,_,o,tt,0,paas
001,_,o,tt,0,pais
001,_,o,tt,0,parhaimmis
001,_,o,tt,0,parhais
001,_,o,tt,0,patteris
001,_,o,tt,0,pensais
001,_,o,tt,0,pes
001,_,o,tt,0,pilaris
001,_,o,tt,0,pis
001,_,o,tt,0,pizzica
001,_,o,tt,0,pois
001,_,o,tt,0,porvaris
001,_,o,tt,0,pro
001,_,o,tt,0,puis
001,_,o,tt,0,puus
001,_,o,tt,0,raiteis
001,_,o,tt,0,rattais
001,_,o,tt,0,riis
001,_,o,tt,0,ritaris
001,_,o,tt,0,rois
001,_,o,tt,0,ruba
001,_,o,tt,0,ruovis
001,_,o,tt,0,rus
001,_,o,tt,0,ruusus
001,_,o,tt,0,sakaris
001,_,o,tt,0,sammalis
001,_,o,tt,0,soittajis
001,_,o,tt,0,soittimis
001,_,o,tt,0,suis
001,_,o,tt,0,tais
001,_,o,tt,0,takalis
001,_,o,tt,0,talonpoikais
001,_,o,tt,0,talonpojis
001,_,o,tt,0,tarvikkeis
001,_,o,tt,0,telefo
001,_,o,tt,0,to
001,_,o,tt,0,tois
001,_,o,tt,0,tuomaris
001,_,o,tt,0,upseeris
001,_,o,tt,0,vaihteis
001,_,o,tt,0,vais
001,_,o,tt,0,vartios
